本文,Level
そんな歯の浮くようなお世辞は、ごめんだよ。,3
あの人はお節介焼きで有名。,3
そんなお為ごかしは聞きたくない。,3
いつもいつも、お調子者で困ったね。,3
取り巻きのお追従に気づくだろうね、会長は。,3
お追従者は、どこの社会にもいるものだよ。,3
あの人は少しお天気屋なところがあるからね。,3
あのおべっか遣いには本当に困ったもんだ。,3
見え透いたおべんちゃらを言うのはやめろ。,3
あの人は、いつも権力に迎合する、困ったやつだ。,3
君はご機嫌取りが上手だから、よろしく頼むよ。,3
あの評論家のご都合主義には目に余るものがあるね。,3
あの人には、まるで定見がないね。,3
私は説を曲げないよ、たとえ御用学者と呼ばれたって。,3
気が若いなぁ、若い娘を集めて大騒ぎするとはね。,3
あの人は、他人の迷惑なんてお構いなしだよ。,3
嫁さんは口数が多くて、機関銃のようだからね。,3
ちょっと声が高いんじゃない？周りに迷惑だよ。,3
びっくりしたわ、急に叫ぶから。,3
異動の季節、役所の中が何かと騒がしいようだね。,3
そんなに騒ぐようなことではないと思うが・・・。,3
あの三人組のお喋りには、ほとほと参った。,3
みんな賑やかだね。,3
何かいいことがあったんだね、そんなにはしゃいで。,3
あの人は、性格も派手だからね。,3
あの連中のお祭り騒ぎを何とかしてよ。,3
毎度、うるさくて、ごめん。,3
先生も日本の決勝ゴールに歓声をあげていた。,3
あること無いこと吹聴するのはやめろ。,3
これからも変わらず、私たちを援助して。,3
そういう事情なら、私たちが援助するよ。,3
恩を売るというんじゃなく、この際援助したら？,3
今度は、私が君を支える番だから。,3
君がこの老舗を支えてきたんだよ。,3
君を救うには、この方法しかなかったよ。,3
先生の植林技術が、中央アジアの山村を救ったんだ。,3
大恩ある君を助けるのは、当然のことだ。,3
みんなが力を合わせて助けたそうだね。,3
手出しはするな。,3
ゴミ問題解決のため、ここは隣町と協調するべきだ。,3
御社に応援してもらえたら、鬼に金棒だ。,3
今年も、地元のお祭りを後援するんだね。,3
なにとぞ、温かい支援をしてください。,3
今年度も、あのプロジェクトを支援するの？,3
退職後は、悠々自適で畑仕事に汗を流しているそうだね。,3
いよいよ還暦かい。お愉しみはこれからだね。,3
孫の成長が楽しみだね。,3
それでは豪華賞品が当たるビンゴを楽しんでね。,3
沖縄では、スキューバダイビングをする予定なの？,3
慰みに、ジグソーパズルはどう？,3
趣味はバロック音楽の鑑賞なんだってね。,3
市川崑監督のシリーズを、じっくり鑑賞して。,3
中国雑技団の公演、ゆっくり観覧できた？,3
結構な趣味だね、油絵を描くなんて。,3
洋ラン展、堪能した？,3
嫁さんと桜の旅を堪能したんだってね。,3
ウイーンでオペラを満喫だって、優雅なもんだね。,3
信州で夏の休暇を満喫したんだって。,3
最近、碁をやっているんだって。,3
いつまでも両親に依存するのは恥ずかしいぞ。,3
遺言状を弁護士に委託したそうだね。,3
依頼の品を届けに来た。,3
調査を依頼する人は、この書類に記入しなさい。,3
ここは隠居にすがって、相談にのってもらうしかないな。,3
息子のこと、何ぶんよろしく頼む。,3
あんな奴に頼むことはないよ。,3
いつも君に頼るばかりですまない。,3
使い立手して悪いけど、この本を先生に届けてくれ。,3
今回の選挙も、一票のお願いに来た。,3
何とか、力添えを頼みたいが。,3
都知事への請願、どどうだった？,3
荒れた河川敷の改修を区に請願するべきだ。,3
代表監督への就任を、請願したそうだね。,3
そこまで若手に委ねるのは考えものだよ。,3
華奢な身体で、とっても羨ましいな。,3
坊ちゃん、身長がとってもと伸びたね。,3
身長は、百八十センチは超えたかな？,3
ふくよかで、性格も丸い方なんだろうね。,3
心配事が無くなって、ふくよかになったみたいね？,3
結婚してから、太ったよね。幸せ太りかな？,3
少し太ったんじゃない？,3
顧問は、とても福々しい顔をしてるね。,3
まあ、恰幅がいいご主人ね,3
ここのとこ、ちょっと、痩せたんじゃない？,3
痩せたね。ダイエットしたの？,3
奥さんは風邪をひきやすい体質なのね。,3
あそこの長男は、子どもの頃から病弱なのよ。,3
病身なんだから、あんまり無理しない方がいいよ・・・。,3
あの人は、着実に大女優への道を歩んでるね。,3
博士は、その道一筋に歩んだ一生だったね。,3
まずは、経験を積んだ方がいいと思うよ。,3
テープカットは、初めての体験だった？,3
大舞台をふむと、人は変わものね。,3
地域の発展のために、ボランティア活動してるみたい。,3
長年の経験を生かして、これからも活躍してね。,3
何事もまず、実際に経験することね。,3
十五歳での一人旅は、貴重な体験だったね。,3
バンジージャンプを体験するのは、初めて？,3
町会長は、あの大空襲を涙ながらに回顧したのよ。,3
物理学六十年を回顧した文章を、読んだよ。,3
昔、一緒に仕事をしていたこと、記憶にない？,3
お母さんの艶やかな着物姿、息子さんも心に刻むだろうね。,3
会長は、しみじみと幼少の頃を述懐してたよ。,3
体調は最近、どう？,3
今日は顔色があまり良くないね。,3
具合はどう？具合でも悪いの？,3
風邪？咳が出てるね。,3
その後、身体の具合はどう？,3
どうした？具合でも悪いの？,3
みんなの希望の星なのだから、くれぐれも体を大事にしてね。,3
だいぶ疲れているみたいだね。,3
顔色が優れないみたいだけど、どこか悪いの？,3
顔色が優れないようだけど、気分でも悪いの？,3
このところ、体調はよさそうね。,3
声が出にくいのは、病気の微候かもよ。,3
病気と聞いて、駆けつけたのよ。,3
かなり以前から、不調を訴えてたよ。,3
足をどうしたの？歩き方がちょっと・・・,3
少し、遊びが過ぎるんじゃない？,3
そんなに苛めないで、まだ新米なんだから。,3
バカなことをするのも、いい加減にして。,3
私を担ぐなら、もう少しマシな嘘をつきなよ。,3
ひどいわ、からかわないでよ。,3
そんなに絡んだら、可哀そう。,3
本気？戯れないで。,3
惚けるのも、いいかげんにして。,3
あなたは乗せるのが上手いから、まいるわ。,3
お酒の席だからって、ふざけないで。,3
昨夜はかなり乱れたようね。何かあったの？,3
あなたのそんな挑発になんか、乗るもんか。,3
あなたはいつもそんな言い方で挑発するね。,3
二代目は、健康に気をつけなかったので、身体を壊したのよ。,3
羽目を外すのも、程ほどにしてね。,3
あなたって、嘘をつくのが、ほんとに下手ねぇ。,3
そんな噂を流したのは、誰？,3
そろそろ年貢を納めたら？噂よ。,3
誰の噂してたの？あんたの噂するなんてとんでもないよ。,3
あの人は、ほんとに口が軽いんだから。,3
本当にあなたって口が悪い人だよね。,3
あの口振りだと、例の件は無理だね。,3
芝居が上手ね。下手な芝居はやめなよ？,3
またそんな上手ばっかり。話をすりかえるのがうまいね。,3
また私を騙すの？,3
まあ、冗談ばっかり。冗談を。褒めても何も出ないよ。,3
まあ、辛辣だね。けっこう、辛辣だよね。,3
いっつもあなたは、言葉を濁してばっかりなんだから。,3
全然、怒りの口調ではなかったよ。,3
クラス会ではお国言葉が飛び交って、賑やかだったよ。,3
相手しようか？,3
ここくれば？開いてるよ,3
ここに来る？,3
机、こっちの明るい窓際にしようか？,3
ゆっくりしてるところごめんね？,3
私が入ってもいいの？,3
ごめん、邪魔だよね。かわいいからゆるしてくれるよね？,3
お話し中にごめんね。,3
待たせてごめんね。/お待たせ。,3
ごめんね。ちょっと待っててね。,3
相席してもいい？,3
ここ、混ざっていい？,3
ちょっと外すけどいい？,3
そこのソース取ってもらっていい？,3
ごめん、ちょっと席詰めてもらっていい？,3
仲人さんとちゃんと詳しく打ち合わせしたの？,3
明日の事、打ち合わせた？,3
打ち合わせの時間を取ってもらっていい？,3
ちょっと教えてもらいたいことがあるんだけど、そちはいろいろ知ってるから。,3
知ってたら教えて欲しいんだけど,3
このプロジェクト、本社に聞いてみたほうがいいよ。,3
相続はねえ、家族でまずじっくり話してからだよね。,3
リーダー同士で夜更けまで話し合いしてたよ。,3
その件は、十分に話し合ってね。,3
十分話し合ったんだよね。じゃあいいよ、それで。,3
部長はこの商談に乗り気じゃないようだよ,3
今日はずっと相談したいことがあって来た。,3
進路についての相談ならあの先生が良いと思うよ。,3
何かアドバイスはある？,3
今後については二人でしっかり話し合ってね,3
これ、いただいたの。ひとつどうぞ。,3
たいしたものじゃないけど、食べる？,3
お近づきのお印にどうぞ。,3
作ってきたから、みんなで食べてね。,3
これ近所で人気があるんだよね。ひとつあげる。,3
頂き物のおすそ分けあげる。,3
おひとつどうぞ。,3
受け取ってもらえるとうれしいな。,3
記念品、どうぞ受け取って。,3
牡蠣を送ったよ、食べてね。,3
記念誌だよ。ぜひみてね。,3
お礼です。受け取ってね,3
記念に粗品をどうぞ。,3
気持ちばかりだけど、ぜひ受け取ってね。,3
こんなに高価なものをいいの？,3
良いものを送ってくれてありがとう。,3
私にはもったいないと思うけど、ありがたくいただくね。,3
車椅子を送ってくれてありがとう。,3
では、来賓の先生に何か言ってもらおう。,3
じゃあお言葉に甘えていただくね。,3
それじゃあ、お気持ちだけいただいておくね。,3
贈り物もらって、とてもうれしいありがとう。,3
では遠慮なくいただくね。,3
お祝いをありがとう。,3
私はいくつもらえるの？,3
先日はどうもありがとう。,3
おこぼれに預かるとは醜いな。,3
おまけに惹かれて、ついつい買っちゃった。,3
作品が余ったらひとつちょうだい？,3
奥さんの誕生日にダイヤモンドを送ったみたいだね。,3
あの娘に歌舞伎のチケットあげたの？,3
息子さんには、もう十分にあげたんじゃないの？,3
誕生日に私のかいた詩を送るね。,3
プレゼント渡すなら、商品券が一番だと思うよ。,3
誰にプレゼントあげるの？,3
騙されているのも知らず、貢いだのね。,3
お礼、受け取ってね。,3
お礼です、受け取ってね。,3
お返しの品は何にするの？/お返しは遠慮させてもらうね。,3
自作の茶碗だけど、あげるね。,3
当社は毎週最新情報を提供するよ。,3
文化財保護に私財を提供したらしいね。,3
お礼に何かあげたいな。,3
新築のお祝いに掛け軸を送ったの？,3
データベース見る時にここに注意して。,3
式場を下見に行っといた方が良いよ。,3
専務、契約書を一読してください。,3
この町の祭りを見て。,3
前の方で見るなら水しぶきに注意しろよ。,3
初めてならファイルを見ろよ。,3
みんなで資料を見ろよ。,3
他人に見せるようなもんじゃない。,3
お母さんに見せなよ。絶対喜ぶよ。,3
普段見せないんだけど、特別に見せてやるよ。,3
一度観て、それから批判しろよ,3
じゃあ、収支決算書を見なよ。,3
桃山時代の茶碗だけど、皆に見せてやるよ。,3
あんまり詳しく無いんだけど、研究の一部を見せてやるよ。,3
下手な絵だから。見せられないよ。,3
その計画、会長に任せよ。,3
その件、担当課長に任せたら良いだろ。,3
議長に任せればいいんじゃない？,3
息子に会社を託すのか。,3
この件、友達に託したほうが良いよ。,3
板さん、お任せで頼むよ。,3
この件、お前に頼むな。,3
分かった。この場は俺に任せてくれよ。,3
弟に店を譲ったの？,3
社長は思い切って権限を委ねたそうだな。,3
土地建物の権利、長男に譲ったって？,3
その条件だったら、請けるよ。,3
そんなギャラで、よう請けたな。,3
新サービス、四月から扱うよ。,3
この仕事、喜んで引き受けるよ。,3
どどうしたの？,3
待たせてしまってごめんなさい。,3
誰かと待ち合わせ？,3
さっきから先生が待っていますよ。,3
今、審議中なので、少し待ってもらえますか。,3
連絡もらえるまで、ロビーで待っています。,3
すぐに戻ると思うけど、待ってますか？,3
お待たせ。うな丼です。お待たせ。待った？,3
おまたせ。みんな、早いのね。,3
座って待っていて。主人はすぐに来ます。,3
はい、今、届けます。,3
今、取り込んでいるので、少し待ってもらえますか？,3
間に合わなくて、ごめんなさい。,3
遅くなってごめんなさい。酷い渋滞に巻き込まれちゃって。,3
遅くなっちゃって。。。すぐに準備してくるね。,3
今からお店に行ってもいいかな？,3
当店のオーガニック野菜料理を楽しんでね。,3
いつも私たちの店を利用してくれて、ありがとう。,3
あなたの店の心のこもった接客サービスは、とても勉強になります。,3
職人は弱い立場だから、お店には何も言えないよ,3
ご主人はどこで修行したの？,3
ここは気持ちの良い店員さんばかりだね。,3
おかみさん。店を開ける時間ですよ。,3
お店は今日お休みよ。あら残念。今日はお休みなのね。,3
明日は臨時に休ませてもらうね。,3
いつもお店に来てくれて、ありがとう。,3
先輩は毎晩のお得意周りで、注文を取っているんだって。,3
商売ますますご繁盛しているみたいで良かったね。,3
ごめんなさい。今日はもうお終いなの。,3
もうラストオーダー？今日はいつもより早く閉めるのね。,3
沖縄へ転居するの。休暇をもらいにきたの。,3
お母さんを送ったとか、寂しいね。,3
餞別をもらったんだから、お土産は忘れずにね。,3
あら、もうお帰り？名残り惜しいわ。,3
お別れね。これからは自分らしく生きてみたいと思う。,3
卒業式のあと、お別れ会には参加するの？,3
別れても、いい友達でいようね。,3
カサブランカの空港で、別れたの？,3
出発する前に、別れの挨拶をしたいな。,3
息子さんを勘当したの？,3
彼とはこの辺で別れた方がいいんじゃない？,3
それではこの辺で、失礼するわ。,3
離婚して若くなったんじゃない？,3
課長は旦那さんと、大分前に離別してるよ。,3
王女は、目だけで彼に別れを告げたのよ。,3
持っている生地で仕立てることもできるよ。,3
仕立てた服を持ってきたよ。,3
裾の丈は大丈夫？,3
袖口がきつそうだね、直しておくね。,3
洋服の直しもしてるよ。,3
お母さんは裁縫が上手なんだね。,3
サイズを測るよ。,3
約束の日までに、私たちが作るよ。,3
そのシャツ、オーダーメイドしたみたいにぴったりだね。,3
成人式までに衣装を仕立てるね。,3
振り袖を仕立てるなんて豪華だね。,3
ご隠居は着物の丈を少し詰めたそうだね。,3
生地に触ってみて。違いが分かる？,3
新しいスーツがよく似合うね。,3
フレッシュマンスーツを新調するんだね。,3
ここは我慢して、引き下がった方が得だよ。,3
ここは譲ってはどう？,3
それは謙遜だろう？あなたの実力はかなりのものだよ。,3
そんなに謙遜しないで。,3
ここは譲歩した方が、あなたの株が上がるよ。,3
私の失敗だから、処罰は受けるよ。,3
丁寧な挨拶、ありがとう。／わざわざ来てくれて、ありがとう。,3
私たちのために集まってくれて、ありがとう。,3
何度もお願いして、ごめん。,3
わたしがチームリーダーなんてとんでもないよ。,3
失礼だけど、これだけは言わせてくれ。,3
迷惑をかけるかもしれないけど、よろしく。,3
不出来な息子だけど、どうか指導をよろしく。,3
私には、もったいない光栄だ。,3
親切心からいうけど、相手もなかなかの腕だよ。,3
式の日程が決まったら、知らせてね。,3
とにかく、あなたにだけは早く知らせようと思って…。,3
先にご家族に、知らせた方がいいんじゃない？,3
その通知は、まだもらっていない。,3
結果はこっちから知らせるよ。,3
教授は生命研究所の設立を、新聞に発表したよ。,3
出発の日程が決まったら、連絡をちょうだい。,3
怪しい人物を見かけたら通報してね。,3
すぐ警察に通報したの？,3
病床の校長に、真っ先に優勝の報告をしたよ。,3
調査結果を、報告するよ。,3
もし芥川賞が決まったら、真っ先に誰に報告する？,3
折り返し、連絡をちょうだい。,3
調査結果は、一ヶ月以内に連絡する。,3
来月の役員会の予定を、会長に連絡した？,3
これから家に行っても、良い？,3
家に行くのは三年ぶりかな。,3
我が家と思って、気楽に来てね。,3
また来てね。,3
部長は名古屋支社に立ち寄られる予定だよ。,3
旅の途中で寄らせてもらった。,3
新会長が挨拶に来た。,3
突然だけど、行ってもいい？,3
散らかってるけど、来てね。,3
病気なさったそうですね。もうすっかりよろしいんですか？,1
今日はポカポカとして、 いい按配ですね。,1
行ってらっしやい、お気をつけて。,1
今日はお早いですね、お散歩ですか？,1
お早うございます。今日もいいお天気ですね。,1
お早うございます。朝早くから、ご精が出ていらっしゃいますね。,1
こんにちは、お暑うございます。今日は蒸していますね。,1
こんばんは、お寒うございます。ずいぶん冷えていますね。,1
生憎のお天気ですね。 はっきりしない生憎のお天気ですね。,1
お寒うございます。今日はやけに冷えますね。,1
久しぶりに、 いいお湿りですね,1
いいお天気ですね。やっとおふとんが干せますね。,1
ずいぶん、日が長くなりましたね。,1
日が短くなりましたね、まだ五時前なのに、うす暗くて。,1
それはいいお考えですね。,1
全く、お説の通りだと思います。,1
そうですとも、おつしやる通りです。,1
それは正しいご判断だと思います。,1
お説ごもっとも。,1
恐れ入ります、全くその通りでございます。,1
なるほど、そういう見方もございますね。,1
それで結構でございます。,1
ご異議がないようでしたら、採決に入りたいと思います。,1
何とぞ、三分の二のご賛成をいただきたいのです。,1
そのお考えに賛成いたします。,1
ご賛同をいただきまして、ありがとございます。,1
ご同意いただきまして、ありがとうございます。,1
あなたがこの作品で特に意図なさったのは、どんなところですか？,1
奥様はお知恵はあるのですが、決断力がないのです。,1
バラの花束に詩を添えて よく思いつかれたものですね。,1
グループ分けには、さぞ苦心なさったでしょうね。,1
この新製品、ずいぶん、工夫なさいましたね。,1
曇らないフロントガラスを、ご考案になったそうですね。,1
社長が、ナノ・ウォータ?を考案なさったんですか？,1
宇宙戦争が舞台とは、何とも壮大なご構想ですね。,1
映画での町興しを構想なさったのは、先生だそうですね。,1
それは素晴らしいご着眼ですね。,1
人の気がつかない所に着眼なさるのは、さすがですね。,1
この一局は、勝負所のご着想が素晴らしいのです。,1
あなたはいつもユニークな発想をなさるから、驚きです。,1
土に溶ける新物質を発明なさったそうですね。,1
ぜひとも、本日中にお会いしたいのですが。,1
息子さんに会われる日が待ち遠しいですね。,1
あれ以来、長いことお目にかかってませんね。,1
明日、ご挨拶に伺います。 堅苦しいご挨拶は抜きにしましょう。,1
それでは、会長が一言、ご挨拶申しあげます。,1
先生に、ご挨拶なさいましたか？,1
あちら様が会釈なさってますが、お知り合いですか？,1
今あなたにお辞儀なさった方は、どなたですか？,1
十年ぶりのご再会なんですって？,1
三社祭りで偶然に再会なさったんですか？,1
今回が初めてのご対面ですか？,1
十年越しの宿敵と対面なさったご感想は？,1
初めまして、西方と申します。,1
お目にかかれて光栄です。,1
先生には、以 お目にかかったことがあります。,1
いつも、お電話ばかりで失礼しております。,1
お噂は、かねがね伺っておりました。,1
ご挨拶が後回しになりまして、失礼いたしました。,1
お名刺を頂戴できますか？,1
珍しいお名前ですね、何とお読みするのですか？,1
今後とも、よろしくお願いいたします。,1
どうぞ、以後お見知り置きを、お願いいたします。,1
今後ともお付き合いのほど、よろしくお願いいたします。,1
これをご縁に、よろしくお願いいたします。,1
実は、あなたにお会わせしたい人がいるのよ。,1
お二人が顔をお合わせになるのは、初めてですか？,1
私がお婿さんんを、お世話しましょうか。,1
あなたのご仲介のおかげで、お会することができました。,1
いつぞやお話しした館長さんに、お引き合わせしましょう。,1
よろしく、お引き回しください。 存分に、お引き回しください。,1
お見合いも二十回目となると、飽きるでしょ？,1
よく写ってるわ、お見合い写真になさったら？,1
私、先日ご紹介いただいた西方と申す者です。,1
それでしたら、その道のエキスパートをご紹介しましょう。,1
人を紹介なさる時は、よくお考えになった方がいいですよ。,1
まあ、嬉しい、 一度ぜひお会いしたいと思っておりました。,1
奥方様にお目文字を賜りたいのですが 。（手紙文）,1
ぜひ一度、奥様のご尊顔を拝したいと存じます。（手紙文）,1
まあ、可愛い赤ちゃんね、ぽっちやりしてて。,1
お食い初めに、お父様をお呼びになったら？,1
出産祝いに、おくるみをお贈りするわね。,1
何事もなく、お七夜を迎えることができました。,1
赤ちゃんが、おしやぶりを落としましたよ。,1
まあ、玉のような赤ちゃんですこと。,1
三人もお産みになってるから、赤ちゃんのあやし方がお上手ね。,1
良かったですね、お産が軽く済んで。,1
娘さん、おめでただそうですね。,1
ご安産だったそうで、良かったわね。,1
ご出産おめでとう、初めてのお子さんだそうで。,1
予定日より、かなり早く出産なさったんですって？,1
奥様のお産に立ち会われて、 いかがでした？,1
もしかして、妊娠なさってるんじやありませんか？,1
念願のお子さんを宿されたそうですね。,1
たまには羽目をはずして、お遊びになることも必要だと思います。,1
社長は応接室で、 一局お囲みになっていらっしやいます。,1
旦那様は小猫とお戯れになっています。,1
部長、 一局お手合わせ願えませんでしょうか。,1
先輩、お手柔らかにお願いします。,1
総長のお道楽にも困ったもんです。,1
あなたの番よ、カードをおめくりになってください。,1
先輩、 一手ご指南、お願いします。,1
一勝一敗、これでお相子にしましょう。,1
私はお医者さんごっこなんて、しませんでしたよ。,1
お馬さんには、 いつも遊ばれています。,1
いいかげんに、お茶屋さん遊びをおやめになったらいかがですか。,1
おばあちやんは、お手玉が上手なんですよ。,1
姉たちのおはじきのじやまをして、よく怒られたものです。,1
まあ、シャツが絞れるほど汗をおかきになって。,1
ずいぶん、汗をかかれるのですね。ご体質ですか？,1
お暑うございます。 一雨欲しいですね。 今日もお暑いですね。,1
暑いわね、こちらでお涼みになるといいわ。,1
先生は、庭の東屋で涼まれるのがお好きでした。,1
寒い夜は、湯たんぽでお温もりになるのが一番です。,1
今日は冷えるから、温泉でゆっくり温まられるといいですよ。,1
南極で越冬なさるんですか、それは大変なお仕事ですね。,1
今日は寒いから、カイロをお入れになったら？,1
冬のラグビーの観戦には、膝をおくるみになる物をお忘れなく。,1
お寒くありませんか お寒うございます。雪になりそうですね。,1
お濡れになりますから、傘をお持ちください。,1
雨に濡れて、お冷えになったんじゃありませんか？,1
おこたに入って、みかんでも食べましょう。,1
お火鉢を跨ぐなんて、お行儀が悪いですよ。,1
ご一族が一堂に会されるのは、久々だそうですね。,1
次のお集まりの時に、細目をお知らせいたします。,1
皆様、あちらでお集まりになっておいでです。,1
皆さんお揃いになりましたか。お揃いになるまで待ちましょう。,1
シャンソンの好きな人たちが、お集いになるそうですよ。,1
記念日には、創業時のメンバーが集われる予定です。,1
グループご結成十 周年と伺いました、早いものですね。,1
また新たにチームを結成なさるんですか、それは楽しみですね。,1
新人歓迎会に、どうぞご参集ください。,1
ご集合の時間をお忘れにならないようにお願いいたします。,1
八重洲口の銀の鈴に集合なさってください。,1
次の集まりからは、お料理はお持ちよりにしましょう。,1
必要なメンバ は、私がお集めしましょう。,1
これだけのワインをお揃えになるのは、大変だったでしょう。,1
連句のお仲間を、お募りになっているのですか？,1
ここはひとつ、あなたが頭をお下げになった方がよろしいのでは？,1
先日のことは、彼女にお謝りになったんですか？,1
どうか、お見逃しください。ほんの出来心らしいのです。,1
この件は、どうぞお目こぼしのほどを。,1
例の件、お許しをいただきたいのですが？,1
この度のこと、どうぞお許しください,1
お詫びの申しあげようもありません。,1
失礼がありましたら、お詫び申しあげます。,1
例の件、どうかご寛恕を賜りたく、お願い致します。 手紙文,1
どうぞ、ご寛大な処置を、お願いいたします。,1
二度といたしません、どうぞご勘弁ください。,1
理事長のご寛容な処置には、敬服いたしました。,1
ご無礼は承知の上でまかり出ました。 ご無礼をお許しください。,1
気がつきませんで、ご無礼いたしました。,1
何とぞ、ご容赦ください。 平に、ご容赦願います。,1
この度は、誠に相すみません。,1
この度の失態、誠に遺憾に存じます。,1
とんだ失態をいたしまして、一言もありません。,1
お聞き苦しいところを、お聞かせしまして...。,1
私の言葉がお気に障ったなら、お詫びいたします。,1
とんだお粗末をしてしまいました。,1
お見苦しい所をお見せしてしまいました,1
どうか、お見捨てなきよう、お願いいたします。,1
お耳障りかと思いますが、しばらくの間、ご辛抱ください。,1
片付けましょうか お目障りではありませんか？,1
つまらぬ事でお騒がせして、申し訳ありません。,1
至りませんで、申し訳ございません。,1
気が利きませんで、誠に相すみません。,1
うっかりいたしました。気がつきませんで、相すみません。,1
行き届きませんで、何ともはや申し訳ございません。,1
この度は、大変ご迷惑をおかけしました。,1
三十分も遅れちやって、ごめん。,1
せっかくですけど、私飲めないんです。ごめんなさい。,1
この度は、ご面倒をおかけしました。,1
失敬いたしました。 失敬、前を通らせていただきます。,1
国民文化祭の「連句」にご応募ください。,1
応募なさった論文が入賞されたそうですね。,1
特許ご出願の手続きは、もうお済みですか。,1
画期的な発明ですね、特許を出願なさった方がいいですよ。,1
この度出展なさる絵は、何号ですか.,1
この度ご出品いただけたこと、厚くお礼申しあげます。,1
公募展に出品なさったらいかがですか,1
久々のご出展、楽しみにしております。,1
投稿なさった句が、今朝の新聞に載ってましたね。,1
この際、巡り合わせと思って表彰を受けられたらいかがですか,1
ご受賞記念パーティーには出席させていただきます。,1
執念ですね、とうとう賞を受賞なさるとは。,1
念願のご入選、おめでとうございます。,1
入選なさったのは、今度で何回目ですか,1
国体のスキーで、入賞なさったことがあるそうですね。,1
お気詰まりでしょうが、いましばらくのご辛抱を。,1
お義理のチョコレートとはいえ、嬉しいものですね。,1
ここはひとつ、お堪えになってくださいな、私に免じて。,1
ご主人の回復を願って、好きなコーヒーをお断ちになったの？,1
ご指示のあるまで、ご連絡はお控えいたします。,1
アルコールはしばらく、お控えになった方がいいですよ。,1
夜のお付き合いを、少しお減らしになってくださいね。,1
数値がもう少し下がるまで、お酒は我慢なさったら？,1
義理でもご兄弟でしょ、気兼ねなさることはないと思いますけど。,1
もうー、二年ご辛抱ください。,1
もう少し辛抱なさったら？,1
どういう理由で自粛なさっているんですか？,1
お腹立ちでしょうが、ここは自重なさってください。,1
お似合いの品を、私がお選びいたしましょうか？,1
お客様のお好きなお支払方法をお選びください。,1
いい人をお選びになりましたね。,1
あなたのお見立てなら間違いはないはずだ。,1
プレゼントですか？良さそうなのをお見立てしましょうか？,1
さすがにお目が高いですね、恐れ入りました。,1
ご吟味は、もうお済みですか？,1
十分に吟味なさる方がよろしいかと存じます。,1
そりや、選り好みなさるのはあなたのご自由ですけど。,1
あなたのご選択は間違いないと思います。,1
最強メンバーを選抜なさいましたね、監督！,1
応募作品を選考なさってください。,1
りんごは、糖度で選別なさるそうですね。,1
どちらも捨てがたい、お迷いになるのは当然です。,1
いい男が揃ったから、お目移りするのも無理ないわね。,1
どうか、お煙草はご遠慮ください。,1
遠慮なさらず、ご自分でお決めになってください。,1
明日、午後一時にご来社ください、とのことです。,1
お客様を応接室に、お通しいたしました。,1
ただいま、お取り次ぎいたします、少々お待ちください。,1
小説家の先生が、お見えになりました。,1
応接室にご案内します。どうぞこちらへ…。,1
あの方はどなたにも穏やかに応対なさるわね。,1
貴社の成長の秘密は、どこにあるんですか？,1
御社のご担当者様に、お伝え願えませんか？,1
御社におかれましては、ますますのご発展で...。,1
当社に限って、そのような偽装はございません。,1
石の上にも三年、小社もやっと軌道に乗りました。,1
弊社が社運を賭けた新製品を発表いたします。,1
ただいま、係りの者が参ります。,1
担当の者が承ります。,1
お客様がお見えになりました。,1
お客様のお名前を頂戴できますか？,1
本日は、お約束でいらっしやいますか？,1
ご訪問の趣旨を、お聞かせ願えますか？,1
お急ぎのご用でしょうか？,1
ご用件はどのようなことでございますか？,1
こちらにお見えになったのは、どのようなご用向きでしょうか？,1
私でよろしかったら承ります。,1
畏まりました。しばらくお待ちください。,1
ご面会はこちらでお受け付けしております。,1
私に何なりとお申し付けください。,1
お入り用のものがございましたら、お申し付けください。,1
取材旅行には、ワゴン車がご入用だそうですね。,1
ご不足のものは、ございませんか？,1
ご用事が済むまで、ここでお待ちします。,1
ご用命をいただきまして、ありがとうございます。,1
落成式には喜んでお祝いに伺います。,1
お祝い返しの品を選びに行ってきました。,1
父の米寿のお祝い事ですから、どうぞ遠慮なさらないで。,1
心からお祝い申しあげます。,1
それでは、お友達から、お祝いの言葉をどうぞ。,1
先様のお顔を思い浮かべながら、お祝いの品を選ぶのは楽しいわね。,1
早速、お祝いの席を設けましょう。,1
お祝い物を持ってあがりました。,1
お誕生祝いに、ベビーシューズを二足というのも気が利いてますね。,1
それでは、会長からお祝辞を賜りたいと存じます。,1
ご祝儀は、短い方が喜ばれますよ。,1
ご祝儀袋は、中身にふさわしいものでいいと思います。,1
当選のご祝宴は、とても賑やかでしたね。,1
お国元では、ご祝賀の行事が続いているそうですね。,1
おめでとう！お二人のご幸福を陰ながら祈ってるわ。,1
幸多きサッカー人生を歩んでください。,1
昇進で、第一子誕生に花をお添えになりましたね。,1
なんとも痛快無比、ご同慶の至りです。（手紙文）,1
お店のますますのご繁栄を、お祈りいたします。（手紙文）,1
それは良かったわ、ご幸運に恵まれましたね。,1
どうぞお許しください,1
いよいよ、政治の世界に転身されるんですね,1
旅行されてたの？暫くお見掛けしなかったわね,1
パジャマであちこち歩き回られるとはね。,1
坊ちゃんが店を継がれる、そりや良かった。これでご安泰だ。,1
ご不満があるなら、はっきりおー言いになったらよろしいのに。,1
僧正は、今の場所でがんばることが一所懸命だと言われました。,1
そんなことを急に言い出されても困るわ、どうかなさったの?,1
お客様のお腹立ちは、ごもっともです。,1
